tweet_id,retweets,favorites,creation_time
750381685133418496,26,669,2016-07-05 17:31:49+00:00
750147208377409536,872,2903,2016-07-05 02:00:06+00:00
750132105863102464,1178,3359,2016-07-05 01:00:05+00:00
750117059602808832,1205,4048,2016-07-05 00:00:18+00:00
750101899009982464,775,2837,2016-07-04 23:00:03+00:00
750086836815486976,490,2020,2016-07-04 22:00:12+00:00
750071704093859840,3024,7232,2016-07-04 21:00:04+00:00
750056684286914561,817,2949,2016-07-04 20:00:23+00:00
750041628174217216,565,2959,2016-07-04 19:00:33+00:00
750026558547456000,718,2522,2016-07-04 18:00:41+00:00
750011400160841729,819,3000,2016-07-04 17:00:26+00:00
749996283729883136,754,2828,2016-07-04 16:00:22+00:00
749981277374128128,2272,4771,2016-07-04 15:00:45+00:00
749774190421639168,1205,4345,2016-07-04 01:17:51+00:00
749417653287129088,1509,5664,2016-07-03 01:41:06+00:00
749403093750648834,490,2431,2016-07-03 00:43:15+00:00
749395845976588288,3147,7948,2016-07-03 00:14:27+00:00
749317047558017024,2041,5089,2016-07-02 19:01:20+00:00
749075273010798592,1882,5354,2016-07-02 03:00:36+00:00
749064354620928000,1403,4488,2016-07-02 02:17:13+00:00
749036806121881602,728,2882,2016-07-02 00:27:45+00:00
748977405889503236,3126,10007,2016-07-01 20:31:43+00:00
748932637671223296,2055,5402,2016-07-01 17:33:49+00:00
748705597323898880,875,2583,2016-07-01 02:31:39+00:00
748699167502000129,1453,4405,2016-07-01 02:06:06+00:00
748692773788876800,1225,3948,2016-07-01 01:40:41+00:00
748575535303884801,1805,5624,2016-06-30 17:54:50+00:00
748568946752774144,607,2038,2016-06-30 17:28:39+00:00
748346686624440324,1119,4851,2016-06-30 02:45:28+00:00
748337862848962560,3727,7049,2016-06-30 02:10:24+00:00
748324050481647620,689,3450,2016-06-30 01:15:31+00:00
748307329658011649,654,3437,2016-06-30 00:09:04+00:00
748220828303695873,7097,13115,2016-06-29 18:25:21+00:00
747963614829678593,1953,5370,2016-06-29 01:23:16+00:00
747933425676525569,2352,6168,2016-06-28 23:23:19+00:00
747885874273214464,878,2721,2016-06-28 20:14:22+00:00
747844099428986880,675,2619,2016-06-28 17:28:22+00:00
747816857231626240,1054,4493,2016-06-28 15:40:07+00:00
747651430853525504,143,1270,2016-06-28 04:42:46+00:00
747648653817413632,5314,11945,2016-06-28 04:31:44+00:00
747600769478692864,520,2161,2016-06-28 01:21:27+00:00
747594051852075008,946,3411,2016-06-28 00:54:46+00:00
747512671126323200,1470,5121,2016-06-27 19:31:23+00:00
747461612269887489,942,3584,2016-06-27 16:08:30+00:00
747439450712596480,1749,5027,2016-06-27 14:40:26+00:00
747242308580548608,2620,0,2016-06-27 01:37:04+00:00
747219827526344708,1433,4886,2016-06-27 00:07:44+00:00
747204161125646336,828,3121,2016-06-26 23:05:29+00:00
747103485104099331,3617,8868,2016-06-26 16:25:26+00:00
746906459439529985,269,2714,2016-06-26 03:22:31+00:00
746872823977771008,1938,5557,2016-06-26 01:08:52+00:00
746818907684614144,1591,4941,2016-06-25 21:34:37+00:00
746790600704425984,1458,4521,2016-06-25 19:42:08+00:00
746757706116112384,3548,8824,2016-06-25 17:31:25+00:00
746726898085036033,1635,5621,2016-06-25 15:29:00+00:00
746542875601690625,1743,4682,2016-06-25 03:17:46+00:00
746521445350707200,898,0,2016-06-25 01:52:36+00:00
746507379341139972,991,4335,2016-06-25 00:56:43+00:00
746369468511756288,1484,5749,2016-06-24 15:48:42+00:00
746131877086527488,1999,6381,2016-06-24 00:04:36+00:00
746056683365994496,739,3317,2016-06-23 19:05:49+00:00
745789745784041472,963,3658,2016-06-23 01:25:06+00:00
745712589599014916,2122,6490,2016-06-22 20:18:30+00:00
745433870967832576,2306,6528,2016-06-22 01:50:58+00:00
745422732645535745,2194,7933,2016-06-22 01:06:43+00:00
745314880350101504,2474,6599,2016-06-21 17:58:09+00:00
745074613265149952,3180,7257,2016-06-21 02:03:25+00:00
745057283344719872,2050,6742,2016-06-21 00:54:33+00:00
744995568523612160,566,2734,2016-06-20 20:49:19+00:00
744971049620602880,2437,7290,2016-06-20 19:11:53+00:00
744709971296780288,1433,5220,2016-06-20 01:54:27+00:00
744334592493166593,1928,6329,2016-06-19 01:02:50+00:00
744234799360020481,70485,144420,2016-06-18 18:26:18+00:00
744223424764059648,324,1529,2016-06-18 17:41:06+00:00
743980027717509120,1001,3887,2016-06-18 01:33:55+00:00
743895849529389061,875,3394,2016-06-17 19:59:26+00:00
743835915802583040,1864,0,2016-06-17 16:01:16+00:00
743609206067040256,1268,4148,2016-06-17 01:00:24+00:00
743595368194129920,5952,16917,2016-06-17 00:05:25+00:00
743545585370791937,860,3274,2016-06-16 20:47:36+00:00
743510151680958465,3414,7395,2016-06-16 18:26:48+00:00
743253157753532416,1117,3928,2016-06-16 01:25:36+00:00
743222593470234624,1731,5725,2016-06-15 23:24:09+00:00
743210557239623680,1234,3552,2016-06-15 22:36:19+00:00
742534281772302336,3274,6549,2016-06-14 01:49:03+00:00
742528092657332225,1790,4094,2016-06-14 01:24:27+00:00
742465774154047488,3592,6736,2016-06-13 21:16:49+00:00
742423170473463808,3413,9073,2016-06-13 18:27:32+00:00
742385895052087300,1774,6280,2016-06-13 15:59:24+00:00
742161199639494656,1243,3992,2016-06-13 01:06:33+00:00
742150209887731712,1396,4709,2016-06-13 00:22:53+00:00
741793263812808706,1382,4213,2016-06-12 00:44:30+00:00
741743634094141440,2491,7541,2016-06-11 21:27:17+00:00
741438259667034112,744,3409,2016-06-11 01:13:51+00:00
741303864243200000,2914,8115,2016-06-10 16:19:48+00:00
741099773336379392,5010,9206,2016-06-10 02:48:49+00:00
741067306818797568,2809,8847,2016-06-10 00:39:48+00:00
740995100998766593,2463,5820,2016-06-09 19:52:53+00:00
740711788199743490,860,3142,2016-06-09 01:07:06+00:00
740699697422163968,706,2647,2016-06-09 00:19:04+00:00
740676976021798912,6202,16790,2016-06-08 22:48:46+00:00
740373189193256964,12105,32458,2016-06-08 02:41:38+00:00
740365076218183684,385,2246,2016-06-08 02:09:24+00:00
740359016048689152,794,3043,2016-06-08 01:45:19+00:00
740214038584557568,1782,6174,2016-06-07 16:09:13+00:00
739979191639244800,5372,18470,2016-06-07 00:36:02+00:00
739932936087216128,985,3747,2016-06-06 21:32:13+00:00
739844404073074688,785,3519,2016-06-06 15:40:26+00:00
739623569819336705,1237,3492,2016-06-06 01:02:55+00:00
739606147276148736,1491,4981,2016-06-05 23:53:41+00:00
739544079319588864,19223,36421,2016-06-05 19:47:03+00:00
739485634323156992,2638,6595,2016-06-05 15:54:48+00:00
739238157791694849,52740,106916,2016-06-04 23:31:25+00:00
738891149612572673,6,89,2016-06-04 00:32:32+00:00
738885046782832640,1043,3501,2016-06-04 00:08:17+00:00
738883359779196928,720,3039,2016-06-04 00:01:35+00:00
738537504001953792,1392,4694,2016-06-03 01:07:16+00:00
738402415918125056,737,3005,2016-06-02 16:10:29+00:00
738184450748633089,1104,3959,2016-06-02 01:44:22+00:00
738166403467907072,3035,8059,2016-06-02 00:32:39+00:00
738156290900254721,584,2277,2016-06-01 23:52:28+00:00
737826014890496000,1601,4829,2016-06-01 02:00:04+00:00
737800304142471168,3163,9257,2016-06-01 00:17:54+00:00
737678689543020544,1195,4621,2016-05-31 16:14:39+00:00
737445876994609152,4048,9429,2016-05-31 00:49:32+00:00
737322739594330112,730,3313,2016-05-30 16:40:14+00:00
737310737551491075,6742,13498,2016-05-30 15:52:33+00:00
736736130620620800,1538,3873,2016-05-29 01:49:16+00:00
736392552031657984,6638,16305,2016-05-28 03:04:00+00:00
736365877722001409,1111,3666,2016-05-28 01:18:00+00:00
736225175608430592,2542,7482,2016-05-27 15:58:54+00:00
736010884653420544,2698,7239,2016-05-27 01:47:23+00:00
735991953473572864,1033,3298,2016-05-27 00:32:10+00:00
735648611367784448,1009,3725,2016-05-26 01:47:51+00:00
735635087207878657,2135,5656,2016-05-26 00:54:06+00:00
735274964362878976,4539,12019,2016-05-25 01:03:06+00:00
735256018284875776,801,3057,2016-05-24 23:47:49+00:00
735137028879360001,880,2876,2016-05-24 15:55:00+00:00
734912297295085568,471,2540,2016-05-24 01:02:00+00:00
734787690684657664,5750,11545,2016-05-23 16:46:51+00:00
734776360183431168,488,2324,2016-05-23 16:01:50+00:00
734559631394082816,353,1376,2016-05-23 01:40:38+00:00
733828123016450049,715,3298,2016-05-21 01:13:53+00:00
733822306246479872,923,3387,2016-05-21 00:50:46+00:00
733482008106668032,852,2876,2016-05-20 02:18:32+00:00
733460102733135873,1135,3863,2016-05-20 00:51:30+00:00
733109485275860992,15477,49268,2016-05-19 01:38:16+00:00
732732193018155009,481,2224,2016-05-18 00:39:02+00:00
732726085725589504,796,3291,2016-05-18 00:14:46+00:00
732585889486888962,711,3349,2016-05-17 14:57:41+00:00
732375214819057664,2278,7417,2016-05-17 01:00:32+00:00
732005617171337216,4868,13672,2016-05-16 00:31:53+00:00
731285275100512256,900,3216,2016-05-14 00:49:30+00:00
731156023742988288,1140,3541,2016-05-13 16:15:54+00:00
730924654643314689,1784,5627,2016-05-13 00:56:32+00:00
730573383004487680,1909,4448,2016-05-12 01:40:42+00:00
730427201120833536,937,3199,2016-05-11 15:59:50+00:00
730211855403241472,956,3485,2016-05-11 01:44:07+00:00
730196704625098752,1701,4434,2016-05-11 00:43:55+00:00
729854734790754305,1015,3713,2016-05-10 02:05:03+00:00
729838605770891264,338,1601,2016-05-10 01:00:58+00:00
729823566028484608,1123,3644,2016-05-10 00:01:12+00:00
729463711119904772,2087,5317,2016-05-09 00:11:16+00:00
729113531270991872,287,1736,2016-05-08 00:59:46+00:00
728986383096946689,737,2881,2016-05-07 16:34:32+00:00
728760639972315136,1540,4285,2016-05-07 01:37:30+00:00
728751179681943552,614,2537,2016-05-07 00:59:55+00:00
728653952833728512,945,3056,2016-05-06 18:33:34+00:00
728409960103686147,1821,4493,2016-05-06 02:24:02+00:00
728387165835677696,875,3422,2016-05-06 00:53:27+00:00
728046963732717569,1082,3929,2016-05-05 02:21:37+00:00
728035342121635841,1510,4159,2016-05-05 01:35:26+00:00
728015554473250816,990,3781,2016-05-05 00:16:48+00:00
727685679342333952,574,2726,2016-05-04 02:26:00+00:00
727644517743104000,1585,5374,2016-05-03 23:42:26+00:00
727524757080539137,1083,4104,2016-05-03 15:46:33+00:00
727314416056803329,671,3061,2016-05-03 01:50:44+00:00
727286334147182592,744,2821,2016-05-02 23:59:09+00:00
727175381690781696,1243,3589,2016-05-02 16:38:15+00:00
727155742655025152,1198,3322,2016-05-02 15:20:13+00:00
726935089318363137,2202,6290,2016-05-02 00:43:25+00:00
726887082820554753,1369,3528,2016-05-01 21:32:40+00:00
726828223124897792,917,3302,2016-05-01 17:38:46+00:00
726224900189511680,1042,4075,2016-04-30 01:41:23+00:00
725842289046749185,2415,6516,2016-04-29 00:21:01+00:00
725786712245440512,1244,3842,2016-04-28 20:40:11+00:00
725729321944506368,1606,4789,2016-04-28 16:52:08+00:00
725458796924002305,555,1301,2016-04-27 22:57:10+00:00
724983749226668032,1168,3439,2016-04-26 15:29:30+00:00
724771698126512129,567,2149,2016-04-26 01:26:53+00:00
724405726123311104,1510,4866,2016-04-25 01:12:38+00:00
724049859469295616,1617,3970,2016-04-24 01:38:33+00:00
724046343203856385,512,2454,2016-04-24 01:24:35+00:00
724004602748780546,1391,3830,2016-04-23 22:38:43+00:00
723912936180330496,1124,3584,2016-04-23 16:34:28+00:00
723688335806480385,2643,7038,2016-04-23 01:41:59+00:00
723673163800948736,814,2785,2016-04-23 00:41:42+00:00
723179728551723008,1689,4854,2016-04-21 16:00:57+00:00
722974582966214656,1433,3758,2016-04-21 02:25:47+00:00
722613351520608256,1492,4575,2016-04-20 02:30:23+00:00
721503162398597120,1646,4224,2016-04-17 00:58:53+00:00
721001180231503872,551,2340,2016-04-15 15:44:11+00:00
720785406564900865,699,2854,2016-04-15 01:26:47+00:00
720775346191278080,564,2251,2016-04-15 00:46:48+00:00
720415127506415616,1359,3788,2016-04-14 00:55:25+00:00
720389942216527872,2261,5864,2016-04-13 23:15:21+00:00
720340705894408192,874,2619,2016-04-13 19:59:42+00:00
720059472081784833,1018,3547,2016-04-13 01:22:10+00:00
720043174954147842,1815,4568,2016-04-13 00:17:25+00:00
719991154352222208,1592,4479,2016-04-12 20:50:42+00:00
719704490224398336,1296,4176,2016-04-12 01:51:36+00:00
719551379208073216,1709,4643,2016-04-11 15:43:12+00:00
719367763014393856,687,2598,2016-04-11 03:33:34+00:00
719339463458033665,1118,4090,2016-04-11 01:41:07+00:00
719332531645071360,856,3180,2016-04-11 01:13:34+00:00
718971898235854848,985,3205,2016-04-10 01:20:33+00:00
718939241951195136,1582,4798,2016-04-09 23:10:47+00:00
718631497683582976,7223,17319,2016-04-09 02:47:55+00:00
718613305783398402,427,2255,2016-04-09 01:35:37+00:00
718540630683709445,920,2248,2016-04-08 20:46:50+00:00
718460005985447936,473,2499,2016-04-08 15:26:28+00:00
718454725339934721,1377,4506,2016-04-08 15:05:29+00:00
718246886998687744,446,1759,2016-04-08 01:19:36+00:00
718234618122661888,911,3561,2016-04-08 00:30:51+00:00
717841801130979328,542,2272,2016-04-06 22:29:56+00:00
717790033953034240,987,2632,2016-04-06 19:04:14+00:00
717537687239008257,1661,5308,2016-04-06 02:21:30+00:00
717428917016076293,406,1476,2016-04-05 19:09:17+00:00
717421804990701568,757,2888,2016-04-05 18:41:02+00:00
717047459982213120,1736,5795,2016-04-04 17:53:31+00:00
717009362452090881,868,2979,2016-04-04 15:22:08+00:00
716802964044845056,1049,3957,2016-04-04 01:41:58+00:00
716791146589110272,1457,7739,2016-04-04 00:55:01+00:00
716730379797970944,396,1132,2016-04-03 20:53:33+00:00
716447146686459905,5308,11983,2016-04-03 02:08:05+00:00
716439118184652801,189,2199,2016-04-03 01:36:11+00:00
716285507865542656,964,2553,2016-04-02 15:25:47+00:00
716080869887381504,1705,6242,2016-04-02 01:52:38+00:00
715928423106027520,794,2933,2016-04-01 15:46:52+00:00
715758151270801409,1285,3412,2016-04-01 04:30:16+00:00
715733265223708672,1527,4281,2016-04-01 02:51:22+00:00
715704790270025728,512,2560,2016-04-01 00:58:13+00:00
715696743237730304,1164,3612,2016-04-01 00:26:15+00:00
715680795826982913,1442,3962,2016-03-31 23:22:53+00:00
715360349751484417,1409,5035,2016-03-31 02:09:32+00:00
715342466308784130,623,2793,2016-03-31 00:58:29+00:00
715220193576927233,587,2212,2016-03-30 16:52:36+00:00
715200624753819648,1682,4750,2016-03-30 15:34:51+00:00
715009755312439296,1105,3819,2016-03-30 02:56:24+00:00
714982300363173890,932,3428,2016-03-30 01:07:18+00:00
714962719905021952,3834,6739,2016-03-29 23:49:30+00:00
714957620017307648,1280,3812,2016-03-29 23:29:14+00:00
714631576617938945,897,3016,2016-03-29 01:53:39+00:00
714606013974974464,830,3344,2016-03-29 00:12:05+00:00
714485234495041536,1008,2454,2016-03-28 16:12:09+00:00
714258258790387713,668,2817,2016-03-28 01:10:13+00:00
714251586676113411,758,3024,2016-03-28 00:43:43+00:00
714214115368108032,797,2111,2016-03-27 22:14:49+00:00
714141408463036416,1278,4004,2016-03-27 17:25:54+00:00
713919462244790272,720,3042,2016-03-27 02:43:58+00:00
713909862279876608,484,1747,2016-03-27 02:05:49+00:00
713900603437621249,662,2616,2016-03-27 01:29:02+00:00
713761197720473600,1241,4458,2016-03-26 16:15:05+00:00
713411074226274305,1185,4089,2016-03-25 17:03:49+00:00
713177543487135744,2590,6649,2016-03-25 01:35:51+00:00
713175907180089344,1330,4080,2016-03-25 01:29:21+00:00
712809025985978368,6081,17529,2016-03-24 01:11:29+00:00
712717840512598017,4508,11317,2016-03-23 19:09:09+00:00
712668654853337088,1098,3816,2016-03-23 15:53:42+00:00
712438159032893441,1420,4903,2016-03-23 00:37:48+00:00
712309440758808576,24,223,2016-03-22 16:06:19+00:00
712097430750289920,933,3462,2016-03-22 02:03:52+00:00
712092745624633345,812,2705,2016-03-22 01:45:15+00:00
712085617388212225,434,3014,2016-03-22 01:16:55+00:00
712065007010385924,568,2074,2016-03-21 23:55:01+00:00
711998809858043904,121,0,2016-03-21 19:31:59+00:00
711968124745228288,2092,7412,2016-03-21 17:30:03+00:00
711743778164514816,907,2618,2016-03-21 02:38:34+00:00
711732680602345472,3695,8068,2016-03-21 01:54:29+00:00
711694788429553666,16614,30246,2016-03-20 23:23:54+00:00
711652651650457602,819,3541,2016-03-20 20:36:28+00:00
711363825979756544,1017,3322,2016-03-20 01:28:47+00:00
711306686208872448,678,3045,2016-03-19 21:41:44+00:00
711008018775851008,559,2742,2016-03-19 01:54:56+00:00
710997087345876993,1261,4212,2016-03-19 01:11:29+00:00
710844581445812225,610,2352,2016-03-18 15:05:29+00:00
710833117892898816,476,2463,2016-03-18 14:19:56+00:00
710658690886586372,513,2137,2016-03-18 02:46:49+00:00
710609963652087808,2155,4427,2016-03-17 23:33:12+00:00
710588934686908417,1699,4168,2016-03-17 22:09:38+00:00
710296729921429505,669,2199,2016-03-17 02:48:31+00:00
710283270106132480,480,1998,2016-03-17 01:55:02+00:00
710272297844797440,1140,4146,2016-03-17 01:11:26+00:00
710269109699739648,1015,2199,2016-03-17 00:58:46+00:00
710153181850935296,810,2680,2016-03-16 17:18:07+00:00
710140971284037632,800,2516,2016-03-16 16:29:35+00:00
710117014656950272,1782,5026,2016-03-16 14:54:24+00:00
709918798883774466,993,3227,2016-03-16 01:46:45+00:00
709901256215666688,92,608,2016-03-16 00:37:03+00:00
709852847387627521,1090,3234,2016-03-15 21:24:41+00:00
709566166965075968,1072,3249,2016-03-15 02:25:31+00:00
709556954897764353,974,3020,2016-03-15 01:48:55+00:00
709519240576036864,219,1383,2016-03-14 23:19:03+00:00
709449600415961088,517,2023,2016-03-14 18:42:20+00:00
709409458133323776,617,2425,2016-03-14 16:02:49+00:00
709225125749587968,521,2203,2016-03-14 03:50:21+00:00
709207347839836162,5175,11408,2016-03-14 02:39:42+00:00
709198395643068416,589,2264,2016-03-14 02:04:08+00:00
709179584944730112,609,1852,2016-03-14 00:49:23+00:00
709158332880297985,366,1875,2016-03-13 23:24:56+00:00
709042156699303936,1479,4328,2016-03-13 15:43:18+00:00
708853462201716736,593,1669,2016-03-13 03:13:29+00:00
708845821941387268,804,2742,2016-03-13 02:43:08+00:00
708834316713893888,449,1550,2016-03-13 01:57:25+00:00
708810915978854401,6249,15206,2016-03-13 00:24:26+00:00
708738143638450176,740,2540,2016-03-12 19:35:15+00:00
708711088997666817,639,2331,2016-03-12 17:47:45+00:00
708479650088034305,617,2340,2016-03-12 02:28:06+00:00
708469915515297792,730,2852,2016-03-12 01:49:25+00:00
708400866336894977,9062,14674,2016-03-11 21:15:02+00:00
708356463048204288,1199,3305,2016-03-11 18:18:36+00:00
708349470027751425,676,2184,2016-03-11 17:50:48+00:00
708149363256774660,1412,3987,2016-03-11 04:35:39+00:00
708130923141795840,784,3093,2016-03-11 03:22:23+00:00
708119489313951744,897,2477,2016-03-11 02:36:57+00:00
708109389455101952,501,1801,2016-03-11 01:56:49+00:00
708026248782585858,1749,4066,2016-03-10 20:26:26+00:00
707995814724026368,1013,2864,2016-03-10 18:25:30+00:00
707983188426153984,2,45,2016-03-10 17:35:20+00:00
707969809498152960,867,2485,2016-03-10 16:42:10+00:00
707776935007539200,874,3009,2016-03-10 03:55:45+00:00
707741517457260545,555,2291,2016-03-10 01:35:01+00:00
707738799544082433,2199,3733,2016-03-10 01:24:13+00:00
707693576495472641,915,3120,2016-03-09 22:24:31+00:00
707629649552134146,784,2353,2016-03-09 18:10:30+00:00
707610948723478529,5720,15594,2016-03-09 16:56:11+00:00
707420581654872064,632,2069,2016-03-09 04:19:44+00:00
707411934438625280,544,2117,2016-03-09 03:45:22+00:00
707387676719185920,1148,3218,2016-03-09 02:08:59+00:00
707377100785885184,976,3010,2016-03-09 01:26:57+00:00
707315916783140866,578,2285,2016-03-08 21:23:50+00:00
707297311098011648,711,2578,2016-03-08 20:09:54+00:00
707059547140169728,619,2400,2016-03-08 04:25:07+00:00
707038192327901184,717,2015,2016-03-08 03:00:15+00:00
707021089608753152,1223,3723,2016-03-08 01:52:18+00:00
707014260413456384,541,2107,2016-03-08 01:25:10+00:00
706904523814649856,7114,13407,2016-03-07 18:09:06+00:00
706901761596989440,523,1880,2016-03-07 17:58:08+00:00
706681918348251136,892,3023,2016-03-07 03:24:33+00:00
706644897839910912,983,2339,2016-03-07 00:57:27+00:00
706593038911545345,581,1982,2016-03-06 21:31:22+00:00
706538006853918722,1288,3182,2016-03-06 17:52:42+00:00
706516534877929472,929,2871,2016-03-06 16:27:23+00:00
706346369204748288,842,3172,2016-03-06 05:11:12+00:00
706310011488698368,7128,19506,2016-03-06 02:46:44+00:00
706291001778950144,436,1564,2016-03-06 01:31:11+00:00
706265994973601792,848,2516,2016-03-05 23:51:49+00:00
706169069255446529,2002,3581,2016-03-05 17:26:40+00:00
706166467411222528,1451,4719,2016-03-05 17:16:20+00:00
706153300320784384,343,1355,2016-03-05 16:24:01+00:00
705975130514706432,664,2860,2016-03-05 04:36:02+00:00
705970349788291072,795,2919,2016-03-05 04:17:02+00:00
705898680587526145,494,2184,2016-03-04 23:32:15+00:00
705786532653883392,466,1793,2016-03-04 16:06:36+00:00
705591895322394625,1027,2908,2016-03-04 03:13:11+00:00
705475953783398401,825,2739,2016-03-03 19:32:29+00:00
705442520700944385,1459,4063,2016-03-03 17:19:38+00:00
705428427625635840,1517,3507,2016-03-03 16:23:38+00:00
705239209544720384,677,2770,2016-03-03 03:51:44+00:00
705223444686888960,713,2370,2016-03-03 02:49:06+00:00
705102439679201280,473,1959,2016-03-02 18:48:16+00:00
705066031337840642,556,2008,2016-03-02 16:23:36+00:00
704871453724954624,1015,3962,2016-03-02 03:30:25+00:00
704859558691414016,476,2073,2016-03-02 02:43:09+00:00
704847917308362754,1366,4694,2016-03-02 01:56:53+00:00
704819833553219584,895,2441,2016-03-02 00:05:17+00:00
704761120771465216,2620,6135,2016-03-01 20:11:59+00:00
704499785726889984,904,2655,2016-03-01 02:53:32+00:00
704491224099647488,71,691,2016-03-01 02:19:31+00:00
704480331685040129,979,3149,2016-03-01 01:36:14+00:00
704364645503647744,3230,7330,2016-02-29 17:56:32+00:00
704347321748819968,313,1444,2016-02-29 16:47:42+00:00
704134088924532736,412,1383,2016-02-29 02:40:23+00:00
704113298707505153,520,1715,2016-02-29 01:17:46+00:00
704054845121142784,842,2692,2016-02-28 21:25:30+00:00
703774238772166656,404,1702,2016-02-28 02:50:28+00:00
703769065844768768,1023,3010,2016-02-28 02:29:55+00:00
703631701117943808,601,2359,2016-02-27 17:24:05+00:00
703611486317502464,1381,3538,2016-02-27 16:03:45+00:00
703425003149250560,1221,3493,2016-02-27 03:42:44+00:00
703407252292673536,623,2252,2016-02-27 02:32:12+00:00
703382836347330562,1028,3217,2016-02-27 00:55:11+00:00
703356393781329922,345,1764,2016-02-26 23:10:06+00:00
703268521220972544,494,1823,2016-02-26 17:20:56+00:00
703079050210877440,2800,6806,2016-02-26 04:48:02+00:00
703041949650034688,11304,24314,2016-02-26 02:20:37+00:00
702932127499816960,652,2366,2016-02-25 19:04:13+00:00
702899151802126337,411,1479,2016-02-25 16:53:11+00:00
702684942141153280,964,2977,2016-02-25 02:42:00+00:00
702671118226825216,508,2022,2016-02-25 01:47:04+00:00
702598099714314240,3133,11315,2016-02-24 20:56:55+00:00
702539513671897089,867,2641,2016-02-24 17:04:07+00:00
702332542343577600,1388,2929,2016-02-24 03:21:41+00:00
702321140488925184,952,3024,2016-02-24 02:36:23+00:00
702276748847800320,694,2276,2016-02-23 23:39:59+00:00
702217446468493312,1222,4387,2016-02-23 19:44:20+00:00
701981390485725185,889,3157,2016-02-23 04:06:20+00:00
701952816642965504,929,3538,2016-02-23 02:12:47+00:00
701889187134500865,1254,3241,2016-02-22 21:59:57+00:00
701805642395348998,1505,3118,2016-02-22 16:27:58+00:00
701601587219795968,416,1926,2016-02-22 02:57:08+00:00
701570477911896070,839,2575,2016-02-22 00:53:31+00:00
701545186879471618,549,2447,2016-02-21 23:13:01+00:00
701214700881756160,4633,11265,2016-02-21 01:19:47+00:00
700890391244103680,510,2037,2016-02-20 03:51:05+00:00
700864154249383937,557,2394,2016-02-20 02:06:50+00:00
700847567345688576,451,2270,2016-02-20 01:00:55+00:00
700796979434098688,859,2254,2016-02-19 21:39:54+00:00
700747788515020802,8429,20994,2016-02-19 18:24:26+00:00
700518061187723268,722,2392,2016-02-19 03:11:35+00:00
700505138482569216,521,2102,2016-02-19 02:20:14+00:00
700462010979500032,1624,3786,2016-02-18 23:28:52+00:00
700167517596164096,654,2428,2016-02-18 03:58:39+00:00
700151421916807169,608,2052,2016-02-18 02:54:41+00:00
700143752053182464,2432,6916,2016-02-18 02:24:13+00:00
700062718104104960,611,2447,2016-02-17 21:02:13+00:00
700029284593901568,530,1909,2016-02-17 18:49:22+00:00
700002074055016451,1198,3027,2016-02-17 17:01:14+00:00
699801817392291840,849,2771,2016-02-17 03:45:29+00:00
699788877217865730,469,2058,2016-02-17 02:54:04+00:00
699779630832685056,1109,2499,2016-02-17 02:17:19+00:00
699775878809702401,539,1804,2016-02-17 02:02:25+00:00
699691744225525762,4158,9444,2016-02-16 20:28:06+00:00
699446877801091073,2399,5505,2016-02-16 04:15:05+00:00
699434518667751424,467,2026,2016-02-16 03:25:58+00:00
699423671849451520,288,1250,2016-02-16 02:42:52+00:00
699413908797464576,570,1926,2016-02-16 02:04:04+00:00
699370870310113280,392,1751,2016-02-15 23:13:03+00:00
699323444782047232,783,2893,2016-02-15 20:04:36+00:00
699088579889332224,563,2084,2016-02-15 04:31:20+00:00
699079609774645248,571,2258,2016-02-15 03:55:41+00:00
699072405256409088,1078,2716,2016-02-15 03:27:04+00:00
699060279947165696,1621,3427,2016-02-15 02:38:53+00:00
699036661657767936,1088,2399,2016-02-15 01:05:02+00:00
698989035503689728,876,3076,2016-02-14 21:55:47+00:00
698953797952008193,829,2481,2016-02-14 19:35:46+00:00
698907974262222848,554,2340,2016-02-14 16:33:40+00:00
698710712454139905,616,2266,2016-02-14 03:29:49+00:00
698703483621523456,335,1315,2016-02-14 03:01:06+00:00
698635131305795584,312,1196,2016-02-13 22:29:29+00:00
698549713696649216,559,2153,2016-02-13 16:50:04+00:00
698355670425473025,395,1700,2016-02-13 03:59:01+00:00
698342080612007937,870,2069,2016-02-13 03:05:01+00:00
698262614669991936,1796,4390,2016-02-12 21:49:15+00:00
698195409219559425,5447,15494,2016-02-12 17:22:12+00:00
698178924120031232,674,2587,2016-02-12 16:16:41+00:00
697995514407682048,305,1410,2016-02-12 04:07:53+00:00
697990423684476929,1170,3013,2016-02-12 03:47:39+00:00
697943111201378304,615,2192,2016-02-12 00:39:39+00:00
697881462549430272,1055,2780,2016-02-11 20:34:41+00:00
697630435728322560,497,1598,2016-02-11 03:57:11+00:00
697616773278015490,922,2888,2016-02-11 03:02:54+00:00
697596423848730625,1133,2768,2016-02-11 01:42:02+00:00
697575480820686848,453,1883,2016-02-11 00:18:49+00:00
697516214579523584,993,1875,2016-02-10 20:23:19+00:00
697482927769255936,601,2230,2016-02-10 18:11:03+00:00
697463031882764288,1269,3161,2016-02-10 16:51:59+00:00
697270446429966336,1715,4339,2016-02-10 04:06:43+00:00
697259378236399616,901,3041,2016-02-10 03:22:44+00:00
697255105972801536,1056,2845,2016-02-10 03:05:46+00:00
697242256848379904,616,2322,2016-02-10 02:14:42+00:00
696900204696625153,937,2910,2016-02-09 03:35:31+00:00
696894894812565505,616,2164,2016-02-09 03:14:25+00:00
696886256886657024,1629,4440,2016-02-09 02:40:05+00:00
